yyyymmdd,return,cumulative_return,mean_abs_weight,portfolio_direction,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29,Stock_30,Stock_31,Stock_32,Stock_33,Stock_34,Stock_35,Stock_36,Stock_37,Stock_38,Stock_39,Stock_40,Stock_41,Stock_42,Stock_43,Stock_44,Stock_45,Stock_46,Stock_47,Stock_48,Stock_49,Stock_50,Stock_51,Stock_52,Stock_53,Stock_54,Stock_55,Stock_56,Stock_57,Stock_58,Stock_59,Stock_60,Stock_61,Stock_62,Stock_63,Stock_64,Stock_65,Stock_66,Stock_67,Stock_68,Stock_69,Stock_70,Stock_71,Stock_72,Stock_73,Stock_74,Stock_75,Stock_76,Stock_77,Stock_78,Stock_79,Stock_80,Stock_81,Stock_82,Stock_83,Stock_84,Stock_85,Stock_86,Stock_87,Stock_88,Stock_89,Stock_90,Stock_91,Stock_92,Stock_93,Stock_94,Stock_95,Stock_96,Stock_97,Stock_98,Stock_99
20000104.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
20000105.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
20000106.0,-0.017345136750289172,-0.017497326031499966,0.0006619377625224829,-0.23368200046034712,-0.00043908795637468887,0.00054901116076711736,0.00076768812166139741,0.0012215092314413081,0.00063696710619243809,0.00090876867272152802,-0.00048797092353531312,0.00033225703538640998,-0.0017523196023116608,-0.0027388661823972145,0.00052468165790007062,0.00021022780909403453,-0.0012252355860353557,0.0006154421571135855,-0.0007896785538152643,-0.0001754048233460433,0.00026800382903248855,0.0025376087697063718,-0.0026432447170301704,-0.0007016466679289037,-0.00046883332656740099,9.0467819510729513e-05,-0.0013848145107192397,0.0035445649850888122,0.00050572361881169158,0.0042414340392530631,0.0011082017416878594,0.00031115451871200532,-0.00086523459214712885,0.0009066534546092,-0.0016063208908583112,-0.00065643470630715925,-5.0390316143261211e-05,-0.00057988794175257508,0.00023456439624126949,-0.00057518057805540585,0.00015339256252636669,0.00033512167687094267,6.2528873297660622e-05,-0.0014983184967305204,-0.00033697625128587363,0.0018886751412715032,0.00015212905664673893,3.8524175978285437e-05,0.00078505463964679927,-0.0016974133726365217,-0.00039595464780007417,0.0013610673355481703,-0.00045822654778471554,0.00031783471558257504,0.00087506769230414575,0.00028644613527991107,0.00069582765659875463,-0.0002217344350697131,0.00065932805926141255,0.0017561304622125331,0.00053176503022822955,0.00068039367356876083,0.00025241782491006561,-0.0017894031041831412,-0.00053111091075725661,-0.00036932641366351675,-0.0052512505927471646,-0.0018306806607875947,0.00097561640509897228,0.0014132123821727013,0.0013732483179283339,0.0011596704626907048,-2.1866240678373194e-05,0.0019442007192552991,3.9306391621050915e-05,-0.003119462962749456,-0.0052088446049232233,-0.005600473081955039,0.0024809874783791436,0.0009855533122471961,-0.00085784350853933668,-0.0030431846332018846,0.002994323038174655,0.0015929244230411461,0.001178445126968648,0.0010267676704378526,-0.0005000469095426314,-0.00030195866901855785,0.0013568219275590561,-0.002121628116537465,-0.00034080882256182644,0.0003323308396135847,0.00086716753317251478,0.0012427320722609649,-0.00021145808422279913,0.00029646243200271181,-0.0005286111868818801,0.0011333097992862926,-0.00012521964166232953,0.0019013463451500077,0.00060671717931352106,0.0002139298921561313,0.00016227330258873518,-0.002121628116537465
20000107.0,-0.014939106951295552,-0.032549145398332792,0.00072580473593116641,-0.45384471108090113,0.00035827229351269232,0.00035736505508150268,-0.0022220609629458434,0.00042052468710114722,0.00042212283322773104,0.00086378030950454751,0.00023862733440663763,0.00026618965325076236,-0.002408597015951469,-0.00076629991796606635,0.00084567142820703633,0.00024149317302098468,-0.0037836840206713976,-0.00084527872697570173,-0.001436132373436387,0.0013176995944133945,4.7977341521930973e-05,0.0016724604270826179,0.00094606675999513059,-0.0015297367766712304,0.00034277199791661855,-0.0036750708208334259,-0.00066173956140271062,0.0064018329679941116,-4.8429010708456237e-05,-0.0058916779059346273,0.00069137201604375161,-0.00063599291275279375,0.0012821495770539381,-0.0022294453631787449,-0.001131727065599911,6.4832210221356821e-05,-0.0018153606101771636,0.00036364297448795595,0.0034506817866768211,-5.1101771370046448e-05,0.0068274686655433788,-0.00041431519732742519,-0.00077734362176824193,0.0012386218417648363,-2.7128208787550009e-05,-0.00059259436005340809,0.00078728431274830649,0.001618582347713535,-0.00034682002003869582,-0.0040800327564937877,0.0010170464065862128,0.00088284786821776957,0.00031632175898274698,-0.00027007072892992187,-0.00095956975082475584,-0.00054137416006828974,6.23734267815565e-05,-0.0011784489092417064,0.00054552375379329234,-0.0045577211373999463,0.00027713364995922521,0.0031593223057365242,0.0016790049048213298,-0.00026084548077203476,-0.00024635579822218959,0.00024647239809797984,-0.0051022242976501682,0.00034258020238470794,0.0011957177611719772,-0.00025633892818316043,-0.00059124073515436624,-0.0015590048216467818,0.0002666795808679788,0.0058430420932674065,-0.0020714023942600304,-0.0015683854874425117,-0.0038775356041708753,0.00065611185977455647,0.00021599016994046876,0.0017651880806894117,0.0059099430974857425,-0.0034480134363652848,-0.0029794375338944358,-0.0078945910254337413,-0.00017454798224366094,-0.00060943398812180285,0.0016424570168430527,-0.00036015477531144813,0.00091106161310753394,0.00017623062297201931,0.00011183321647007552,0.00097478053147260905,0.00085320778341654337,0.00084553248895752233,-0.00045564795202569314,0.0027854271889232915,0.0012396244878192496,-0.00045049324896083616,0.0033074562738954786,-0.00068952703739967093,0.0041027203063611749,-0.00025624516125443005,0.0013092856620251121,0.00017623062297201931
20000110.0,0.0031672817143302869,-0.029386868954781244,0.00063862613793588872,-0.19957343520169998,0.00024837796456804852,0.00072669905129641734,-0.0034673612891467694,0.00054900828602898102,0.00083086461242654801,-5.3683482168357942e-05,0.00069659446756709976,0.0011363860749718994,0.0017139852104763526,-0.00041756469234692148,0.0012807216349942595,0.0009238048525350859,0.00083258973124633031,-0.00079081856479740447,-0.0032339298652240157,0.0050877301181093473,-0.00033911681491541546,-0.0042362641278703124,0.00098943633809569121,0.00080122700564997534,0.0042077179790483638,0.0018616708335784959,0.00020124412750292383,0.00057231539952594987,0.00040751125479801433,-0.00068003214516070584,0.00053569366564912106,-0.00096918463017990706,-0.00082458910483937603,0.00088859268243511537,-9.6199406035342181e-05,-0.00067220337423878158,0.0010972368806477411,0.00088695015418158,0.00021373428905007379,0.00023185000550464914,0.00020553677738246955,0.00061967270388115913,0.00033565449453584436,0.00052280956342542399,-0.0013890132745246774,0.00060362076844595013,-0.0022765288279940374,-0.00024858075725108398,-0.00010472213845202902,-0.0015894658387418849,-0.00036396787294300822,-0.00058485074635341737,0.00061984109548294945,0.00097522753489841588,7.1798591661477657e-05,0.0012057879350706369,0.00047068182274755187,0.0017054899641368241,0.0013395968562430391,-0.0016400064317272519,0.00085009296292395573,-0.0019743882176317651,2.9202647433185496e-05,0.0008857016079817444,-0.0018741552344687391,0.00074274193276602501,-0.0086595287332357877,0.00023360790714284228,-0.0048591852711963373,0.00053170157588146739,-0.0025907901774986004,-0.00014905814402080153,0.00075657109672162023,-0.0038167632470094011,0.0013551862923049916,-0.00039213747592733316,-0.0028995134382360623,0.0013871413585099658,0.0010390352243041787,0.0010594433705654279,-0.0015318108290466161,-0.0078172058283537058,0.0019686234740539017,0.0032931692605467897,0.0001542745667386961,0.0032589831457484021,0.00066282404579620429,-0.0025728907353347349,0.00078331005123271648,-0.0017892583524452045,0.0017102475985816569,-0.00096968571077351955,0.0018609466411677572,-0.00019469509947228665,-0.0063242636941628063,0.0022384783983924969,-0.00023862575701391164,0.00089823780965724584,0.0030787102947502742,0.00032664941139445852,-0.0030405177030467644,-0.0021162066962217667,-0.0037727254368648193,-0.0017892583524452045
20000111.0,-0.0012583670078212361,-0.030646028371195996,0.00070424373176198945,-0.15682348516668893,0.00041344775140173082,0.0015811629411889858,0.00062523745903192494,-0.00053660368120978441,0.00061696735683482119,-0.0012624736552853907,0.00080760807585656053,0.00026001338159530393,0.00056958539622299403,-0.00040891924446219191,0.00041668966781259524,0.00055603840658176665,0.00041790703535392863,0.00057602309127574559,0.00012159932275160224,-0.0026059081196469916,0.0004609842224166752,-0.0019669656179873633,0.0021890761717415414,0.00094149936818511721,0.0011779513004631411,0.00086087071631125057,0.0007355739024538186,-0.0044888409092009307,0.0010695346212020345,-0.00041988965453477648,0.00081739074118109228,0.00073694759931636667,-0.0029188910493059095,-0.00019087548459751835,0.00079947449637693326,0.00079055771135704955,0.0025118889726541281,0.00033292846916625632,-0.0002908483910007001,0.00082341254591032935,-0.0013752926132896827,-0.00074486885333275329,2.4580191289313083e-05,2.3933012643191462e-05,-0.00039586179424555025,0.00012724954546620534,0.00044827801980608741,0.00010511684080063391,0.00084225897551181556,-0.00072157241653810552,0.00012569793304763758,-0.0023399692091229558,-0.00076588839693504662,0.00071400117880721006,0.0076658136160442803,-0.00023913945665557065,2.8228079912490231e-05,0.00039907219066315355,0.00026028978803259429,-0.00028694824949281533,0.00065390025831201285,-0.0022573905143302522,6.0062500650714559e-05,-0.00197497923641343,0.00097615155277919717,0.00042672359989025829,-0.0023738031968338121,0.00071898866782540559,0.0012166606104141175,0.00065924382138138305,0.00099781684741814727,0.0012542941333951231,0.00060524991884298822,-0.0026754515932880889,0.00084543226595825587,0.00040388182035349773,-0.0039957698201084323,0.00051411006053888946,0.00038404218459381503,0.00065757198475432477,0.0024097153901634135,0.0027667233907766541,-0.00055004496084103886,0.00030902924757192298,-0.0010175953904319917,0.00087991958041325625,0.0037434079713195372,-0.0016259108116203366,0.00010453233827459428,-0.001724709486831677,-0.00057736851111405698,-0.0034427311528434541,0.0036112781461755273,-5.2038376444023481e-05,-0.004421310848717698,-0.0050845287982470904,0.00014867284851501251,0.0010576739728126823,0.0021946267925716128,0.0021828305292036403,-0.0022780435519046422,-0.00038326705016444407,-0.00059021795005613162,-0.001724709486831677
20000112.0,-0.0055524199802181162,-0.036213920333104312,0.00042890985381291755,-0.5017435538069438,-0.00020415219573874336,0.0013674254605185354,-0.0010475172467981138,-0.00030281262137584646,-0.0004606097374358407,-0.0027873817701019074,-0.00033344555759987673,-0.0011363164514944712,-0.00039946577876568497,0.0021716333272877894,-0.00072342373350026709,-0.00060461763463800448,-0.00031882154738838809,-0.00059643008858857539,-7.7708327166595469e-07,-0.00097719907352231019,-0.0004124108638855095,0.0013215772923804601,-0.00066178812535256531,-0.00016872135251154105,0.00058059234132083997,0.00084791725350448629,0.00015206329189202571,-0.0050455688661539032,0.00013617884295473196,-0.00040522262176279729,-0.00015221895734761001,0.0010645884067698717,0.0022390835102495906,-0.00044682314153302326,-0.00039693389306132869,-0.00047581543602963453,-0.0011784206294576148,-0.00029368711977445505,0.00037803927444884558,-9.3183137562271489e-05,-0.00014411183991153728,0.00090233795755816277,-0.00059007817705149289,-0.002556350442555744,-0.00092292914727238229,-0.00098506078348771834,0.00018225997156501249,-0.0012353802900935257,0.00014724100671637227,-0.0026617884729913934,-0.002134442310531095,0.00070803078495017301,-0.0025409293352828648,-0.00074183111221173988,0.00084194175938443318,-0.002882642390215585,-8.6820434871931934e-05,-0.00122955704157527,-0.00055287369786081553,-0.00045777712136561074,-0.00028422170859381744,-0.00022181367196899847,0.00043653343713387192,0.00055850953095011742,-0.0015373690149397929,-0.00053008067794032545,-0.0023219683240202366,-0.00060806847571805655,-0.00059589793660750419,0.00010792574029120611,0.00019367564651426994,-0.00018405063853953931,-0.00070514226200529156,0.00074280323347719732,-0.000636500963697069,0.00072282683902027002,0.00043117701362189244,-0.0023327553861379894,-2.6491968938011146e-05,-0.00030422069563363003,0.00097894520971688378,0.0038220836896182921,-0.00048629427128731929,0.0018160822164553728,9.1963670091088764e-05,-0.00031446913265555321,0.00029339974837750782,0.0035506723467547585,0.0006860553170243242,0.0032289749783422882,-0.00066706667647447768,-0.0025655394524261399,5.6984439585559246e-05,0.00035132520655566947,-0.00056933147555942416,0.0018441580327535922,0.0030873157701453058,0.0025692032644083918,0.0076926243964441556,-5.0670890315536391e-05,-0.0045779607346465032,0.0032238796386577185,0.00057561826894953578,0.0032289749783422882
20000113.0,0.0098006821239542408,-0.026460953386639324,0.00042850818503961435,-0.085779504101215487,0.00029562630089731076,-7.4290622911094229e-05,0.0001888884824108266,-0.0010790514613154667,0.00021422818120795769,0.00054644113562751198,-0.00058308391826942748,-0.00043682372674627853,0.00011861644306744733,0.0010710762141557082,9.8381628993574123e-05,0.00019521127777027253,0.00013559993373225859,-0.00040471114108001836,0.0010916113754299156,-0.0001781056349494632,0.0003136596112427059,-0.0002945389787704448,0.00030707408260093326,0.00026419440826456662,-0.0043497410692797988,1.7347152664923436e-05,-0.00023607891229779023,-0.0030533658168154835,-0.00063592377188582798,0.001519457095915559,-0.0032735232190640447,-0.00010164977642631066,0.00066300636077712036,0.00054454547685568787,0.00064834326739089665,-0.00020961983478886279,-0.00063219143117570673,-0.00075332051667197249,-0.00022569553468291487,4.5714782214579198e-05,-0.00017214433771896135,0.00099860483250361308,0.00040168098609888263,0.0011173431362594267,-7.6531636482052152e-05,0.00034999283771225669,-0.00023197419478735196,-0.00018338546577801768,6.0228469565059335e-05,-0.00029233844406889874,-0.0035374355383091531,0.00048859408440563609,-0.00010572650655906711,-2.7987821120489668e-05,0.0009133365547895453,-0.0019755446801769695,0.00039683953952749176,0.00010876918816664926,0.0004146106391349676,0.00094634976289524847,4.1489804885665857e-05,0.00070187943580292584,0.00059374844883673043,-4.2898513394566756e-05,-0.00051785760482672704,-8.9638804431639937e-05,4.0782443972404139e-05,-7.0108547448960405e-05,0.00037981411351543779,-0.0012366782829420114,0.00052957963757741769,0.00060409375551303982,-2.3345662971349129e-05,-0.0004151899014251092,0.0004904158968804806,0.00056376564318428137,0.0011778337710082829,3.6815718337864011e-05,0.00091021133699822237,-0.0019332867770110737,0.0025528259757894856,-0.00042125995705952657,-0.00018123055770398184,0.0015808689762560589,-0.00023532386046403611,0.00018808575527940713,-0.00016025648856641061,0.00019700739254739267,-0.00015541181226284546,0.00016730859953889766,0.001770869353218417,0.0011822018078602595,-0.0024282552054254542,-0.00011875000688157715,0.0031010667266115461,0.00066541648734486959,3.9944155864803495e-05,0.00057610460451800675,-0.0069268034620176347,-0.00016886817948017191,-0.0015416103963028485,0.002253142026665606,0.00093356160297167375,0.00016730859953889766
20000114.0,-0.0087753779757959831,-0.035275061740692081,0.00046315432313190157,-0.20889072517269147,-0.00037327410558170027,-0.0015726175854107629,0.001719437350117395,0.0024871744474428939,0.00095127524884037324,0.0018777522919588647,0.00082798746838030988,0.0011102243963640045,2.1809957215776719e-05,0.00088935046548662159,0.0025980818547378481,0.00082666110079719537,0.00088431208061187714,0.00062168141074361524,3.1296207008285411e-06,0.00062131892448565496,0.00021315876666866296,0.0011586573888303117,0.0015548521794275817,0.0010059560970400823,-0.0024431698851124736,0.0011479421104594043,0.0010621489395331162,-0.0033875019703962549,0.00039914528744273005,-0.0013792360079961409,0.00097171015793581284,0.0011219154673423981,2.7037503771131194e-05,0.00030844783572336643,0.00037540387444997902,-0.00017373671857042928,0.00070170710544525971,0.00072438417958501278,0.0010388648409439037,0.00080010694475707745,-0.004812140038571582,0.00079916697268836499,0.00061339877390018279,0.0010508420567992207,-0.00025196534856366707,0.00043741571614454956,0.00019361409729899307,-0.0018577407662543352,0.00087149294169688147,0.0016764590746673744,0.0013647092910422749,-6.9464577291440221e-05,-0.00020165490307913126,0.0016124089083071511,-0.00051725533470076363,-0.0054355368011956241,0.00058112389680849141,0.0015242292186002041,0.00098277958150428638,-0.0018335398996177121,0.0026461114789376383,0.00018294620611678257,0.00011300994874371762,-6.3869856812361981e-05,0.0010136587487738526,0.00090708908349027299,-0.009219698885368199,0.0005206084196691216,0.0010489753832072534,0.001687526024050535,0.0018267033089963349,-7.2707779982912412e-06,0.00057196833359548843,-0.0013115978947295147,-0.00049808210139191315,-0.0023350875519793706,-0.004574154549956932,0.0010556486647691063,0.002501486423343793,0.0027780261976609461,-0.0054151323912049396,-0.0092029020404777,0.0015390032696773561,-4.7599161768800606e-06,0.000204601715204554,0.00083052244295602721,0.00054075300514341406,-0.0018480323929510197,0.0014779445043281571,-0.0015665804633119269,-0.0015630489725005476,0.00026586550308471424,-0.00026259014979602876,0.00083580429060974341,-0.00098058318073482916,-0.0012569090824771916,-0.00050247064007877403,0.0013663129927349252,0.00034299359991856918,0.00030515199426415639,-0.001154847090845912,-0.0035555663082179148,-0.00022888042056732667,-0.0015665804633119269
20000118.0,-0.016020590403967656,-0.051425369096795105,0.00097535707216051188,-0.13283390045308308,-0.0046921771728280362,-0.0021315193573771206,-0.00058431745050382955,-0.00022668628912009985,0.00024487901006386791,-1.9512359925470644e-06,0.0007018833086212459,0.00022655391648917277,0.0012615984737114254,-0.0004982760391826057,-5.0658259358859464e-05,0.00027363083804307956,0.0011096875759067954,0.0014279192398250209,-0.0018270891771345764,0.00036045343366751135,0.00019473503676497913,-0.00099125833756706313,0.00077382977098747999,-0.00018784572564438579,5.9078275321588288e-05,-0.00028994804358313249,-0.00093113826037807682,-0.01830300067668466,0.0010346433436190219,-0.0052059485786695127,0.0021703597007868033,-0.0001050422047159557,0.014066669976308814,-0.00020351302162391812,0.00093491777321874788,0.00057866343399118282,-0.00050190195659988754,-0.0013980511772775386,-3.4378643781781711e-05,0.00014478869676774015,0.00096965468910908514,0.00039643893560217813,0.00035389586207955966,-0.00019534306422855019,4.2862140848852788e-05,0.00091278141663627072,0.00090426039417337183,0.0046056664818736794,-0.0040252293399906198,0.001256306899270924,0.00020240199583103431,0.0017447909519649769,-0.00020450807273372779,0.00024748851915550643,-0.0011130272159854038,-0.0013606028734030992,0.00055398071131255793,0.0014440006662912543,0.00074014955935249027,-7.0600999408229427e-05,6.3237721112074517e-05,-0.00010498716593510416,0.002094719595250798,-0.00024264691279345032,0.00022879436072797098,0.00032142966167241822,0.0053977804001042835,0.00065638101332724506,-0.00018372352917695996,-0.0034031205784251007,0.00090444887494859716,0.0014207788020515078,0.00016436642075770387,-0.0020794998940831186,0.00065349786133072642,-0.0056041939131412982,0.0054713625849277941,-0.0017773249976269852,4.67595041766555e-05,-0.00405333403169703,-0.00090240506921350657,0.0011385173706027528,-0.00034454298820587421,0.0035345531645314607,-0.00016943887559183783,-0.00040142419356152184,-0.00064884542493785812,0.0013250073703071805,-0.00028030797965110957,0.0003597274884313197,0.0018906591270784184,0.00022119098920376555,-0.011344507165227606,0.0001792575370162161,-7.5278312292443553e-06,0.00077717312353146027,-0.00031974178023868167,-0.0085685937205541678,-0.0016509639421300906,5.678028011253669e-05,-0.0079669118172818638,0.00042954565801492356,9.3610679060114217e-06,0.0003597274884313197
